DB01363	SLC6A2
DB01363	ADRA2A
DB01363	ADRA2B
DB01363	ADRA2C
DB01363	MAOA
DB01363	MAOB
DB01363	ADRB1
DB01363	ADRB2
DB01363	ADRB3
DB01363	SLC6A4
DB01363	SLC18A2
DB01363	SLC18A1
DB01364	SLC6A2
DB01364	ADRA1A
DB01364	ADRB1
DB01365	ADRA1D
DB01365	ADRA2A
DB01365	ADRA2B
DB01365	ADRA2C
DB01365	ADRB1
DB01365	ADRB2
DB01365	ADRB3
DB01367	BCL2
DB01370	TF
DB01370	ATP1A1
DB01370	KLK1
DB01370	APP
DB01373	CACNA1C
DB01373	ATP2C1
DB01373	TNNC2
DB01373	TNNC1
DB01373	SPTBN1
DB01373	S100B
DB01373	CAST
DB01373	COMP
DB01373	CALM1
DB01373	AOC1
DB01373	S100A13
DB01373	ALPP
DB01373	S100A8
DB01373	S100A9
DB01373	S100A2
DB01373	CP
DB01373	BMP4
DB01373	MGP
DB01373	PCDH19
DB01373	PDCD6
DB01375	TNNC1
DB01375	VDAC1
DB01375	VDAC2
DB01375	VDAC3
DB01378	ATP1A1
DB01381	SLC6A2
DB01381	GLRA1
DB01381	PLA2G2A
DB01381	GABRA1
DB01381	GABRB2
DB01381	GABRG2
DB01382	KCNJ1
DB01382	ABCC8
DB01384	NR3C1
DB01388	CACNA1D
DB01388	CACNA1F
DB01388	CACNA1S
DB01388	CACNB1
DB01388	CACNB2
DB01388	CACNB3
DB01388	CACNB4
DB01392	HTR2A
DB01392	HTR2C
DB01392	KCNJ1
DB01392	KCNJ10
DB01392	KCNJ11
DB01392	KCNJ12
DB01392	KCNJ14
DB01392	KCNJ15
DB01392	KCNJ8
DB01393	NR1I2
DB01393	RXRA
DB01393	RXRB
DB01393	RXRG
DB01395	NR3C1
DB01397	PTGS2
DB01397	PTGS1
DB01399	PTGS2
DB01399	PTGS1
DB01401	PTGS1
DB01401	PTGS2
DB01403	DRD2
DB01403	DRD1
DB01403	DRD5
DB01403	DRD4
DB01403	HTR2A
DB01403	HTR2C
DB01403	HRH1
DB01403	CHRM1
DB01403	CHRM2
DB01403	CHRM3
DB01403	CHRM5
DB01403	ADRA1A
DB01403	ADRA1D
DB01403	ADRA2A
DB01403	ADRA2B
DB01403	ADRA2C
DB01404	PTGS2
DB01404	IL6
DB01404	AHR
DB01406	GNRHR
DB01406	GNRHR2
DB01406	CCL2
DB01407	ADRB3
DB01407	NGF
DB01407	TNF
DB01409	CHRM3
DB01409	CHRM1
DB01409	CHRM2
DB01409	CHRM5
DB01411	TNF
DB01411	IL5
DB01411	RNASE3
DB01411	NFKB1
DB01411	MUC2
DB01412	ADORA1
DB01412	ADORA2A
DB01412	PDE4B
DB01419	PTGS1
DB01419	PTGS2
DB01426	SCN5A
DB01427	TNF
DB01428	PGR
DB01428	AR
DB01428	ESR1
DB01428	ESR2
DB01430	ATP1A1
DB01431	PGR
DB01431	ESR1
DB01433	OPRM1
DB01435	PTGS2
DB01435	PTGS1
DB01436	CYP27B1
DB01436	RXRA
DB01437	GABRA2
DB01437	GABRA4
DB01437	GABRA5
DB01437	GABRA6
DB01437	GABRB1
DB01437	GABRB2
DB01437	GABRD
DB01437	GABRE
DB01437	GABRG1
DB01437	GABRG3
DB01437	GABRP
DB01437	GABRQ
DB01439	OPRD1
DB01439	OPRM1
DB01439	OPRK1
DB01440	SLC52A2
DB01440	GABRB1
DB01442	HTR2A
DB01442	SLC6A3
DB01442	SLC6A4
DB01442	SLC6A2
DB01442	SLC18A2
DB01442	SLC18A1
DB01442	MAOA
DB01442	MAOB
DB01444	OPRD1
DB01444	OPRM1
DB01452	OPRM1
DB01452	OPRK1
DB01452	OPRD1
DB01452	CES1
DB01454	SLC6A4
DB01454	SLC18A2
DB01454	SLC6A3
DB01454	HTR2A
DB01454	HTR2B
DB01454	HTR2C
DB01454	SLC6A2
DB01463	SLC6A3
DB01466	OPRM1
DB01472	SLC6A3
DB01472	SLC6A4
DB01472	SLC18A2
DB01472	ADRA1A
DB01472	ADRA2A
DB01472	MAOA
DB01472	MAOB
DB01481	AR
DB01483	GABRA1
DB01483	GABRA2
DB01483	GABRA4
DB01483	GABRA5
DB01483	GABRA6
DB01483	CHRNA4
DB01483	CHRNA7
DB01483	GRIA2
DB01483	GRIK2
DB01488	HTR6
DB01488	HTR2A
DB01488	SIGMAR1
DB01489	GABRA1
DB01489	GABRA2
DB01489	GABRA4
DB01489	GABRA5
DB01489	GABRA6
DB01489	GABRB1
DB01489	GABRB2
DB01489	GABRB3
DB01489	GABRD
DB01489	GABRE
DB01489	GABRG1
DB01489	GABRG2
DB01489	GABRG3
DB01489	GABRP
DB01489	GABRQ
DB01496	GABRA1
DB01496	GABRA2
DB01496	GABRA4
DB01496	GABRA5
DB01496	GABRA6
DB01496	CHRNA4
DB01496	CHRNA7
DB01496	GRIA2
DB01496	GRIK2
DB01497	OPRM1
DB01497	OPRD1
DB01497	OPRK1
DB01497	OPRL1
DB01497	TRIM13
DB01497	POMC
DB01520	GRIN2D
DB01520	GRIN2B
DB01520	GRIN2C
DB01520	GRIN3B
DB01520	GRIN3A
DB01520	GRIN2A
DB01520	CHRNA7
DB01535	OPRM1
DB01535	OPRD1
DB01535	OPRK1
DB01536	HSD17B1
DB01536	HSD3B1
DB01536	AKR1C3
DB01537	HTR2C
DB01537	HTR2A
DB01541	AR
DB01544	GABRA4
DB01544	GABRA6
DB01544	GABRB1
DB01544	GABRD
DB01544	GABRE
DB01544	GABRG1
DB01544	GABRP
DB01544	GABRQ
DB01545	GABRA1
DB01545	GABRA2
DB01545	GABRA4
DB01545	GABRA5
DB01545	GABRA6
DB01545	GABRB1
DB01545	GABRB2
DB01545	GABRB3
DB01545	GABRD
DB01545	GABRE
DB01545	GABRG1
DB01545	GABRG2
DB01545	GABRG3
DB01545	GABRP
DB01545	GABRQ
DB01548	OPRM1
DB01548	OPRD1
DB01548	OPRK1
DB01548	TRIM13
DB01549	GRIN3A
DB01549	DRD2
DB01553	GABRA1
DB01553	GABRA2
DB01553	GABRA4
DB01553	GABRA5
DB01553	GABRA6
DB01553	GABRB1
DB01553	GABRB2
DB01553	GABRB3
DB01553	GABRD
DB01553	GABRE
DB01553	GABRG1
DB01553	GABRG2
DB01553	GABRG3
DB01553	GABRP
DB01553	GABRQ
DB01558	GABRA2
DB01558	GABRA4
DB01558	GABRA5
DB01558	GABRA6
DB01558	GABRB1
DB01558	GABRB3
DB01558	GABRD
DB01558	GABRE
DB01558	GABRG1
DB01558	GABRG3
DB01558	GABRP
DB01558	GABRQ
DB01559	GABRA1
DB01559	GABRA2
DB01559	GABRA4
DB01559	GABRA5
DB01559	GABRA6
DB01559	GABRB1
DB01559	GABRB2
DB01559	GABRB3
DB01559	GABRD
DB01559	GABRE
DB01559	GABRG1
DB01559	GABRG2
DB01559	GABRG3
DB01559	GABRP
DB01559	GABRQ
DB01561	HSD17B1
DB01564	AR
DB01565	OPRM1
DB01565	OPRD1
DB01565	OPRK1
DB01565	TRIM13
DB01565	POMC
DB01567	GABRA1
DB01567	GABRA2
DB01567	GABRA5
DB01567	GABRG1
DB01567	GABRG2
DB01567	GABRG3
DB01567	GABRB1
DB01567	GABRB2
DB01567	GABRB3
DB01567	GABRD
DB01567	GABRE
DB01567	GABRP
DB01567	GABRR1
DB01567	GABRR2
DB01567	GABRR3
DB01569	HSD11B2
DB01571	OPRD1
DB01571	OPRK1
DB01571	OPRM1
DB01576	SLC18A2
DB01576	SLC6A2
DB01576	SLC6A3
DB01576	TAAR1
DB01576	ADRA1A
DB01576	ADRA1D
DB01576	ADRA2A
DB01576	ADRA2B
DB01576	ADRA2C
DB01577	SLC6A3
DB01577	SLC6A4
DB01577	SLC6A2
DB01577	SLC18A2
DB01577	SLC18A1
DB01577	TAAR1
DB01577	ADRA2A
DB01577	ADRA2B
DB01577	ADRA2C
DB01577	MAOA
DB01577	MAOB
DB01579	ADRA1A
DB01580	ADRB3
DB01583	THRA
DB01583	THRB
DB01586	AKR1C2
DB01586	NR1H4
DB01587	GABRA1
DB01587	GABRA2
DB01587	GABRA4
DB01587	GABRA5
DB01587	GABRA6
DB01587	GABRB1
DB01587	GABRB2
DB01587	GABRB3
DB01587	GABRD
DB01587	GABRE
DB01587	GABRG1
DB01587	GABRG2
DB01587	GABRG3
DB01587	GABRP
DB01587	GABRQ
DB01588	GABRA2
DB01588	GABRA4
DB01588	GABRA5
DB01588	GABRA6
DB01588	GABRB1
DB01588	GABRB3
DB01588	GABRD
DB01588	GABRE
DB01588	GABRG1
DB01588	GABRG3
DB01588	GABRP
DB01588	GABRQ
DB01589	GABRA4
DB01589	GABRA5
DB01589	GABRA6
DB01589	GABRB2
DB01589	GABRB3
DB01589	GABRD
DB01589	GABRE
DB01589	GABRG1
DB01589	GABRG3
DB01589	GABRP
DB01589	GABRQ
DB01592	TFRC
DB01592	EGLN1
DB01592	HDAC8
DB01592	AHSP
DB01592	HBA2
DB01592	FXN
DB01592	FTH1
DB01592	FEN1
DB01592	NEIL1
DB01592	NEIL2
DB01592	POLB
DB01592	CP
DB01592	TF
DB01593	BDKRB1
DB01593	MGMT
DB01593	ALDOA
DB01593	EEF1A1
DB01593	ENO1
DB01593	GAPDHS
DB01593	NME1
DB01593	P4HB
DB01593	PDIA3
DB01593	PRDX1
DB01593	PSPH
DB01593	TPI1
DB01593	TUFM
DB01593	ESR1
DB01593	IL3
DB01593	MT2A
DB01593	CCS
DB01593	HDAC1
DB01593	HDAC4
DB01593	MPG
DB01593	SEMG1
DB01593	SOD1
DB01593	HDAC8
DB01593	SIVA1
DB01593	GLRA1
DB01593	MDM2
DB01593	INS
DB01593	UTRN
DB01593	ASPA
DB01593	S100A8
DB01593	S100A9
DB01593	MMP9
DB01593	TP73
DB01593	S100A2
DB01593	TP53
DB01593	MT3
DB01593	PDCD6
DB01593	DAND5
DB01593	MT1A
DB01593	A1BG
DB01593	A2M
DB01593	AGT
DB01593	AHSG
DB01593	APCS
DB01593	APOA1
DB01593	APOA2
DB01593	APOA4
DB01593	APOBR
DB01593	APOE
DB01593	APOL1
DB01593	C1QB
DB01593	C1QC
DB01593	C1R
DB01593	C1S
DB01593	C3
DB01593	C4B_2
DB01593	C4BPA
DB01593	C4BPB
DB01593	C5
DB01593	BRCC3
DB01593	C8A
DB01593	C8B
DB01593	C8G
DB01593	CFB
DB01593	CFH
DB01593	CFI
DB01593	CLU
DB01593	CP
DB01593	CPN1
DB01593	CPN2
DB01593	DCD
DB01593	DSP
DB01593	F12
DB01593	F13B
DB01593	F2
DB01593	FCN3
DB01593	FGA
DB01593	FN1
DB01593	GSN
DB01593	HBA2
DB01593	HBB
DB01593	HPR
DB01593	HRNR
DB01593	IGFALS
DB01593	IGHA1
DB01593	IGHM
DB01593	IGKV1-17
DB01593	IGKV3-20
DB01593	IGLV3-21
DB01593	ITIH1
DB01593	ITIH2
DB01593	ITIH3
DB01593	JCHAIN
DB01593	JUP
DB01593	KLKB1
DB01593	KNG1
DB01593	KRT1
DB01593	KRT10
DB01593	KRT14
DB01593	KRT16
DB01593	KRT5
DB01593	KRT6A
DB01593	KRT9
DB01593	PGLYRP2
DB01593	PON1
DB01593	PZP
DB01593	S100A7
DB01593	SELENOP
DB01593	SERPINA1
DB01593	SERPINA3
DB01593	SERPINA4
DB01593	SERPINA6
DB01593	SERPIND1
DB01593	SHBG
DB01593	TF
DB01593	VTN
DB01593	APLP1
DB01593	APLP2
DB01593	APP
DB01593	PARP1
DB01594	GABRA1
DB01594	GABRA2
DB01594	GABRA4
DB01594	GABRA5
DB01594	GABRA6
DB01594	GABRB1
DB01594	GABRB2
DB01594	GABRB3
DB01594	GABRD
DB01594	GABRE
DB01594	GABRG1
DB01594	GABRG2
DB01594	GABRG3
DB01594	GABRP
DB01594	GABRQ
DB01595	GABRA5
DB01595	GABRA6
DB01595	GABRB3
DB01595	GABRD
DB01595	GABRE
DB01595	GABRG1
DB01595	GABRG3
DB01595	GABRP
DB01595	GABRQ
DB01595	SCN1A
DB01599	CES1
DB01608	DRD1
DB01608	ADRA2A
DB01608	AR
DB01611	ACE2
DB01612	NPR1
DB01613	NPR1
DB01613	NPR2
DB01614	DRD2
DB01614	DRD1
DB01614	HTR2A
DB01614	HTR1A
DB01614	ADRA1A
DB01616	HTR1A
DB01618	CHRM1
DB01620	NR1I3
DB01621	DRD2
DB01621	DRD1
DB01621	HTR2A
DB01621	HTR1A
DB01622	DRD1
DB01622	HTR2A
DB01622	HTR1A
DB01622	ADRA1A
DB01624	DRD5
DB01624	ADRA2A
DB01624	HRH1
DB01629	SOD1
DB01630	MMP2
DB01631	LCN2
DB01631	IGHG1
DB01632	HPRT1
DB01632	APRT
DB01632	UCKL1
DB01640	PDE3B
DB01643	TYMS
DB01643	DTYMK
DB01643	TK
DB01644	GSR
DB01645	TOP2A
DB01645	ESR2
DB01645	PTK2B
DB01645	NCOA1
DB01645	ESR1
DB01645	NCOA2
DB01645	ESRRB
DB01645	ESRRA
DB01645	NR1I2
DB01645	AKT1
DB01645	GPER1
DB01645	CYP1B1
DB01645	SHBG
DB01646	RHO
DB01647	PDE4B
DB01649	EIF4E
DB01649	DCPS
DB01651	APCS
DB01662	CTRB1
DB01664	GRIA2
DB01665	PRSS1
DB01666	FST
DB01667	PNP
DB01671	CA2
DB01672	LCN2
DB01675	ACAD8
DB01677	ME2
DB01677	SO_0970
DB01677	FAH
DB01678	SRC
DB01681	PGAM2
DB01684	PREP
DB01686	NOS3
DB01689	AKR1B1
DB01692	TK1
DB01694	B3GAT1
DB01694	TREM1
DB01694	DDX6
DB01694	TT_P0059
DB01694	HIF1AN
DB01694	VC_0232
DB01694	SP_1951
DB01694	ATP6V1C1
DB01695	TPI1
DB01698	AKR1C3
DB01698	CBR1
DB01699	ABAT
DB01700	ATIC
DB01704	CTRB1
DB01705	PRSS1
DB01708	ESR2
DB01708	ESR1
DB01708	GABRA1
DB01708	GABRA2
DB01708	GABRA4
DB01708	GABRA5
DB01708	GABRA6
DB01708	GABRB1
DB01708	GABRB2
DB01708	GABRB3
DB01708	GABRD
DB01708	GABRE
DB01708	GABRG1
DB01708	GABRG2
DB01708	GABRG3
DB01708	GABRP
DB01708	GABRQ
DB01708	GRIN1
DB01708	GRIN2A
DB01708	GRIN2B
DB01708	GRIN2C
DB01708	GRIN2D
DB01708	GRIN3A
DB01708	GRIN3B
DB01708	AR
DB01708	PPARA
DB01708	SIGMAR1
DB01708	NR1I2
DB01708	NR1I3
DB01709	ENO3
DB01710	MB
DB01711	ADH1C
DB01712	FKBP1A
DB01717	AK1
DB01717	AK2
DB01717	AK8
DB01723	FKBP1A
DB01725	PRSS1
DB01725	F2
DB01725	PLAU
DB01727	IDH1
DB01727	ACO2
DB01727	IDH2
DB01728	RHO
DB01731	WAS
DB01733	PKM
DB01734	PTPN1
DB01736	SLC25A4
DB01737	PRSS1
DB01738	PRKCB
DB01741	PRSS1
DB01742	PPIA
DB01744	TRPV1
DB01744	TRPV3
DB01744	TRPA1
DB01744	TRPM8
DB01745	PRSS1
DB01748	CA2
DB01750	SKP1
DB01752	GNMT
DB01752	GAMT
DB01752	PNMT
DB01752	PCMT1
DB01752	PAPS
DB01752	HNMT
DB01752	TRDMT1
DB01752	DAM
DB01752	SETD7
DB01752	TTHA0667
DB01752	DPH5
DB01752	PRMT3
DB01752	COMTD1
DB01752	PRMT1
DB01754	PIM1
DB01756	RPIA
DB01760	LCN9
DB01761	MAPK14
DB01762	FAH
DB01763	NNT
DB01765	CSNK2A1
DB01766	YARS1
DB01766	PIN1
DB01766	F2
DB01767	PRSS1
DB01767	F2
DB01771	PRSS1
DB01772	GSK3B
DB01773	V-SRC
DB01776	INS
DB01777	AANAT
DB01780	YWHAE
DB01782	MAPK10
DB01782	MAPK8IP1
DB01782	TTK
DB01784	CA2
DB01785	FDPS
DB01785	IDI1
DB01790	PRKAR1A
DB01791	PDE4A
DB01791	PDE4B
DB01791	PDE4C
DB01791	PDE4D
DB01793	GSK3B
DB01800	ARSA
DB01805	ACHE
DB01805	PRSS1
DB01805	PRSS2
DB01807	MAPK14
DB01809	HCK
DB01809	RET
DB01810	CTSF
DB01811	LTF
DB01812	SULT2A1
DB01812	SULT1A1
DB01812	SULT1E1
DB01812	SULT2B1
DB01812	RNASE2
DB01812	HS3ST3A1
DB01812	NDST1
DB01812	SULT1B1
DB01812	RNASE1
DB01812	HS3ST1
DB01816	XOG1
DB01818	MBL2
DB01819	PCK1
DB01819	ENO3
DB01820	PTPN1
DB01821	NOS1
DB01821	NOS3
DB01823	PYGM
DB01826	MB
DB01827	LGALS3
DB01830	LCK
DB01831	WARS1
DB01832	FAH
DB01833	NOS3
DB01834	GSTM1
DB01834	GSTP1
DB01836	PRSS1
DB01837	PTGS1
DB01840	ISYNA1
DB01842	RNASE1
DB01843	PYGM
DB01844	REN
DB01844	CELA1
DB01851	IGKC
DB01852	UGT3A1
DB01858	CTSK
DB01860	PAPOLA
DB01861	GALE
DB01861	GYG1
DB01861	GLT6D1
DB01863	AKT1
DB01863	PLEKHA4
DB01863	BTK
DB01863	DAPP1
DB01863	ITPKA
DB01863	CYTH2
DB01863	CYTH3
DB01863	PDPK1
DB01864	ARF6
DB01864	RAB11A
DB01866	SRC
DB01870	AMY2B
DB01871	CTSF
DB01872	SP_0314
DB01873	TUBB1
DB01873	TUBB
DB01873	TUBA1B
DB01873	TUBA1A
DB01873	TUBA8
DB01873	TUBB4B
DB01873	TUBA1C
DB01873	TUBA4A
DB01873	TUBB4A
DB01873	TUBB3
DB01873	TUBA3D
DB01876	PRSS1
DB01877	MMP3
DB01878	ESR1
DB01878	ESR2
DB01880	MIF
DB01884	DPP4
DB01888	CDK2
DB01889	NR1I3
DB01890	PPARA
DB01890	IGF1
DB01892	PTGS1
DB01892	ALOX5
DB01892	NR1I2
DB01893	SRC
DB01897	HPGDS
DB01901	FGF1
DB01901	FGFR2
DB01902	NSF
DB01902	ERO1B
DB01905	PRSS1
DB01905	PLAU
DB01908	SRC
DB01915	GSTP1
DB01915	ACAT2
DB01915	GSTA1
DB01915	C3
DB01915	PMP2
DB01917	AMD1
DB01917	ODC1
DB01917	ADRB1
DB01917	ADRB2
DB01919	PRKACA
DB01922	AMY2A
DB01926	LCN2
DB01927	NQO1
DB01929	DFR1
DB01929	DHFR2
DB01931	GRIN1
DB01932	E
DB01933	PDPK1
DB01939	PRSS1
DB01940	PRKACA
DB01941	RXRB
DB01942	NOS1
DB01942	CA2
DB01942	FGF1
DB01942	CTBP1
DB01942	CASK
DB01942	BC_2969
DB01942	TM_1223
DB01942	GPHN
DB01942	BC_1747
DB01942	CYTH2
DB01942	TM_0065
DB01942	GST
DB01942	TM_1131
DB01942	RNASE1
DB01942	PVALB
DB01942	ACYP2
DB01942	GGACT
DB01944	MYH14
DB01946	PDPK1
DB01946	DMPK
DB01947	SRC
DB01948	MAPK14
DB01949	MMP9
DB01950	GSK3B
DB01951	FKBP1A
DB01952	HP_0602
DB01953	MAPK14
DB01954	PDE4B
DB01954	PDE4D
DB01955	MAN1B1
DB01955	PLA2G2A
DB01955	PLA2G2E
DB01956	GLRA1
DB01956	GRIN2B
DB01956	GLRA2
DB01956	GLRA3
DB01956	GABRA1
DB01956	GABRA2
DB01956	GABRA4
DB01956	GABRA5
DB01956	GABRA6
DB01956	GABRB1
DB01956	GABRB2
DB01956	GABRB3
DB01956	GABRD
DB01956	GABRE
DB01956	GABRG1
DB01956	GABRG2
DB01956	GABRG3
DB01956	GABRP
DB01956	GABRQ
DB01956	GABBR1
DB01957	E
DB01958	DFR1
DB01958	DHFR2
DB01959	PDE4B
DB01959	PDE4D
DB01960	EIF4E
DB01960	DCPS
DB01960	PAPS
DB01961	RNASE1
DB01962	KIT
DB01962	SRC
DB01962	HCK
DB01963	CTRB1
DB01964	CA2
DB01970	PDE3B
DB01972	PDE5A
DB01972	ATIC
DB01972	43
DB01972	GMPR
DB01972	HINT1
DB01972	GUK1
DB01972	DLG4
DB01973	PRSS2
DB01975	MT1739
DB01977	PLAU
DB01978	PAPS
DB01979	MBL2
DB01983	ARG1
DB01986	E
DB01988	MAPK14
DB01989	TLL2
DB01990	RORA
DB01992	CRAT
DB01992	HMGCR
DB01992	ACAT2
DB01992	BC_2038
DB01992	HI_0827
DB01992	BH0798
DB01992	KAT2B
DB01992	PA3270
DB01992	DBI
DB01992	KAT5
DB01992	KAT2A
DB01996	MMP13
DB01996	MMP3
DB01997	NOS1
DB01997	NOS3
DB01998	SERPINA1
DB02001	DFR1
DB02001	DHFR2
DB02004	DPP4
DB02007	AKR1B1
DB02007	PYGM
DB02007	HK1
DB02007	GPI
DB02008	PCK1
DB02010	LCK
DB02010	GSK3B
DB02010	CDK2
DB02010	PDPK1
DB02010	PIM1
DB02010	ZAP70
DB02010	PIK3CG
DB02010	SYK
DB02010	ITK
DB02010	CSK
DB02010	PRKCQ
DB02010	CHRM1
DB02011	OTC
DB02014	PTPN1
DB02016	LSS
DB02018	TPSB2
DB02020	AKR1B1
DB02021	AKR1B1
DB02021	AKR1B10
DB02027	NOS1
DB02027	NOS3
DB02028	TUB
DB02029	EPHX2
DB02032	ACE
DB02032	VC_A1006
DB02034	MAN2A1
DB02035	PPT1
DB02039	KAT5
DB02044	NOS3
DB02044	NOS1
DB02045	PRSS1
DB02046	ADAM28
DB02047	PTGS1
DB02048	NOS3
DB02049	MMP13
DB02052	CDK5
DB02052	GSK3B
DB02052	CDK1
DB02052	CDK5R1
DB02052	CDK2
DB02052	AHR
DB02054	OAT
DB02056	AKR1C3
DB02056	PTGDR2
DB02057	GRIA2
DB02058	FGFR2
DB02058	FGFR1
DB02059	GAPDH
DB02059	MT1739
DB02059	SIRT5
DB02059	EEF2
DB02062	MME
DB02062	LTA4H
DB02063	PRSS1
DB02067	SHMT1
DB02068	ALAD
DB02068	GATM
DB02069	CA2
DB02071	MMP13
DB02072	PTPN1
DB02073	BLVRB
DB02073	MB
DB02075	LACZ
DB02076	GPI
DB02076	PGD
DB02077	NOS1
DB02077	NOS3
DB02078	PFN2
DB02078	FYN
DB02078	PPIF
DB02078	BCE_3424
DB02078	SPO2066
DB02079	AGXT
DB02080	PLA2G2A
DB02081	PRSS1
DB02082	RAB8B
DB02084	PRSS1
DB02087	CA2
DB02090	MMP3
DB02091	CDK2
DB02092	LIP3
DB02093	GPI
DB02095	MAOB
DB02096	ADA
DB02097	UCK2
DB02098	RNASE3
DB02098	RNASE2
DB02098	RNASE1
DB02101	AKR1B1
DB02103	HSP90B1
DB02104	DHFR
DB02105	COMT
DB02106	THRB
DB02107	SPINK6
DB02108	CTSB
DB02109	ADSS1
DB02110	PTGS1
DB02110	CYCS
DB02112	PRSS1
DB02114	CELA1
DB02116	CDK5
DB02116	CDK2
DB02116	CDK1
DB02116	MAPK1
DB02118	MMP12
DB02126	HBA2
DB02126	HBB
DB02131	ADH1C
DB02132	AKR1B1
DB02140	CTSH
DB02141	NOS3
DB02142	KYAT1
DB02142	BCAT2
DB02143	NOS1
DB02144	PITPNA
DB02147	C3
DB02148	CTSB
DB02152	MET
DB02153	GSR
DB02153	PRDX2
DB02153	PAPOLA
DB02155	PRKACA
DB02158	MTAP
DB02159	LYZ
DB02161	CES1
DB02162	HINT1
DB02164	HAO1
DB02165	GSTM1
DB02166	ACHE
DB02169	PPP1CC
DB02170	CSNK2A1
DB02175	SRC
DB02175	SNRPA
DB02177	ITGAL
DB02180	NMT1
DB02180	NMT2
DB02181	NME1
DB02183	HINT1
DB02185	LCTL
DB02186	SP_0314
DB02187	HSD17B1
DB02187	ESR1
DB02189	DNTT
DB02195	MAPK14
DB02196	ABO
DB02196	GALE
DB02196	EXTL2
DB02197	CDK2
DB02198	PTGS1
DB02201	SDF2
DB02205	GAPDHS
DB02207	NOS3
DB02209	ODC1
DB02210	NR3C1
DB02210	HRAS
DB02210	E
DB02210	NE0143
DB02210	PLA2G1B
DB02211	MAOB
DB02215	ADAM28
DB02216	CTSD
DB02216	MGMT
DB02217	NT5M
DB02218	AMY2A
DB02218	AMY2B
DB02220	CA2
DB02221	CA2
DB02222	PNP
DB02226	ACHE
DB02230	PNP
DB02234	NOS3
DB02235	PROF
DB02235	APP
DB02236	GART
DB02239	ALAD
DB02240	TPR
DB02243	CTSF
DB02249	ADH1C
DB02255	ADAM28
DB02255	ACAN
DB02258	RARG
DB02259	PTPN1
DB02260	ALAD
DB02261	GM2A
DB02262	DHODH
DB02264	FGF1
DB02264	HGF
DB02264	VACWR025
DB02264	HS3ST3A1
DB02266	PPARA
DB02266	PPARG
DB02267	ASL
DB02269	PRSS1
DB02271	NMT2
DB02272	ALAD
DB02277	MAPK14
DB02279	HAO1
DB02281	MTAP
DB02282	MTAP
DB02285	FTL
DB02287	F2
DB02287	PRSS1
DB02287	PLAU
DB02288	PRSS1
DB02292	CA2
DB02292	STS
DB02296	REN
DB02297	CDK2
DB02299	KCNA4
DB02300	VDR
DB02303	DPYD
DB02306	PCTP
DB02308	PRSS3
DB02309	HPRT1
DB02309	ATIC
DB02310	METAP2
DB02311	FKBP1A
DB02315	PDE2A
DB02315	PRKAR1A
DB02318	MAN2A1
DB02320	PYGM
DB02322	CCL5
DB02323	HSD17B1
DB02324	TK
DB02326	MMP8
DB02335	NOS3
DB02336	SRC
DB02337	BHMT
DB02338	AASS
DB02338	DPYD
DB02338	PTR1
DB02338	TXNRD1
DB02340	F13A1
DB02341	ELANE
DB02341	CELA1
DB02342	HIF1A
DB02342	COMT
DB02342	CYP1A1
DB02342	CYP1B1
DB02342	CYP19A1
DB02343	ACHE
DB02345	NME1
DB02345	CAMP
DB02347	GRIA2
DB02348	PYGM
DB02350	MMP3
DB02352	MAPK14
DB02352	LTA4H
DB02353	CCL5
DB02354	PRSS1
DB02358	MTHFD1
DB02359	HSP90AA1
DB02360	CTSG
DB02363	RNASE1
DB02366	PRSS1
DB02367	MMP3
DB02371	C1S
DB02373	FHIT
DB02375	PIK3CG
DB02375	JAK1
DB02376	LCT
DB02377	PNP
DB02377	GCH1
DB02377	TM_1596
DB02378	BACE1
DB02379	PTGS1
DB02379	PYGM
DB02379	IFNB1
DB02379	LGALS7B
DB02379	GCK
DB02379	SFTPD
DB02379	HK1
DB02379	9
DB02379	GNPDA1
DB02379	AMY1C
DB02379	NUDT9
DB02379	AMY2A
DB02379	BH0236
DB02379	TM_0024
DB02379	LGALS2
DB02379	LCTL
DB02379	AMY2B
DB02379	MB
DB02379	KRTAP5-3
DB02379	KRTAP5-2
DB02379	GLT6D1
DB02379	NCAN
DB02379	SMARCA5
DB02379	SIGLEC1
DB02381	ARG1
DB02388	MAPK10
DB02391	PNP
DB02393	PFKFB1
DB02395	NQO1
DB02396	MB
DB02398	PLAU
DB02400	NQO1
DB02401	LDHB
DB02402	DFR1
DB02402	DHFR2
DB02403	E
DB02404	ACHE
DB02405	PAEP
DB02407	CDK2
DB02418	UBE2D2
DB02419	PPIA
DB02420	PTPN1
DB02422	MAN1B1
DB02424	HSP90AA1
DB02424	HSP90AB1
DB02424	HSP90B1
DB02426	SLC25A4
DB02427	DHFR
DB02429	CA2
DB02431	UCK2
DB02432	SRC
DB02435	PRSS1
DB02436	PTPN1
DB02445	GNPDA1
DB02447	PYGM
DB02448	PLA2G2A
DB02448	PLA2G1B
DB02448	PLA2G2E
DB02449	MMP3
DB02451	RHO
DB02451	AQP1
DB02451	CLPS
DB02451	PNLIP
DB02451	KCNJ3
DB02452	TK1
DB02452	4
DB02452	TK2
DB02457	LIPF
DB02458	GSTM1
DB02458	GSTM2
DB02459	CFB
DB02463	PRSS1
DB02464	PRSS1
DB02464	PRSS2
DB02466	RARG
DB02467	SGR_5809
DB02467	RAB5A
DB02471	PYGM
DB02471	LCTL
DB02471	LCT
